842.39,9,desserts,nulla. In,"Integer vulputate,",BUH56CYR7BU
923.85,26,sandwiches,fringilla cursus purus.,nec orci.,HEY81CDW2WR
643.34,36,pasta,"nibh dolor,",inceptos hymenaeos. Mauris,RXX38IXB9YJ
561.08,18,cereals,Mauris,In mi,YRM93OES1YK
715.97,46,sandwiches,erat volutpat. Nulla,interdum. Curabitur,OTM94CER9KC
867.89,13,stews,quam. Pellentesque habitant,Nulla aliquet. Proin,KRT15MYP3NG
796.36,8,noodles,egestas.,"adipiscing fringilla, porttitor",WVE43VDR3PC
407.33,13,stews,morbi tristique,sociis natoque,VWZ29ZGS2RK
839.40,5,pies,est.,enim non,UFS27DCE0FM
9.18,48,seafood,"justo faucibus lectus,",enim. Curabitur,EQY20FIO2XH
299.95,16,cereals,consectetuer,tellus non,JKY64XSK7JX
315.53,40,cereals,purus. Nullam,"posuere at, velit.",GXT33UXT4OC
364.27,22,cereals,eu tellus. Phasellus,hymenaeos.,OUH38DXH8CP
512.31,23,cereals,"dui, semper et,",eu,SBM96DJC9EY
732.56,8,sandwiches,vestibulum,lobortis risus. In,XGR10DRH1GY
486.16,16,cereals,purus mauris a,a nunc. In,UBD83MTK5AE
744.69,9,pasta,elit.,"eu,",VXQ40NVO5ND
903.36,20,cereals,ultricies ligula.,facilisi. Sed,RFJ29RPJ8BU
84.68,9,seafood,ante,orci lacus vestibulum,IXC20LHR9YJ
733.45,45,soups,Sed,elit. Curabitur,OHK72VCQ8UA
324.31,14,noodles,arcu.,aliquet molestie tellus.,BGO73FAD8GK
795.94,6,desserts,"et,",non nisi. Aenean,YMH17ARW0TL
692.63,15,pies,ipsum,nulla. In,NTX46QOO5RT
592.72,44,cereals,tortor.,"vitae semper egestas,",KQF41FQJ5UY
138.78,5,sandwiches,at,nisi.,PYA49XXQ4IA
531.64,15,salads,lectus,vestibulum,EQX88PZC2TH
448.80,42,sandwiches,"Duis risus odio,",sed,GUT44FAZ1IC
117.14,10,stews,eu lacus.,"euismod et, commodo",ZGH35LAG9YZ
394.97,30,soups,diam.,magna et ipsum,SGT66RRJ1NC
418.01,26,seafood,"Nunc ullamcorper,",mauris. Integer,LYV91WVP4WB
838.11,14,sandwiches,Aliquam,nec tellus. Nunc,KKB19KJT7YL
923.32,22,seafood,"gravida non,",ac,KTM20SKA9HG
569.09,2,pasta,pharetra.,tincidunt,FOU56XRK1HZ
10.48,44,soups,"lorem, auctor quis,",quam. Pellentesque,IIO39AEQ7BX
6.68,30,cereals,sollicitudin orci,molestie dapibus,CWT44MVV1XJ
422.99,49,sandwiches,eleifend,"semper et,",LFW17RLV0JT
755.73,37,desserts,arcu. Vestibulum ut,sociis natoque,HJL17PPP6PK
912.96,30,salads,odio.,metus vitae,ZRW48TNC6OL
828.63,39,soups,ullamcorper viverra.,Integer,WHE24ELR7SA
233.70,31,stews,eget nisi,lacinia. Sed,WAA60DER1BS
118.11,43,pasta,magna. Duis dignissim,quis,RPQ98BTF3WO
458.62,28,salads,vehicula risus.,dis,WQS01LFF4ZM
340.80,2,pies,massa,fringilla.,JFB54PVC1NL
547.38,26,salads,fringilla cursus purus.,"vulputate,",JKA56IFU8GW
791.18,38,salads,eu augue porttitor,viverra. Donec,WOP68SXQ3QQ
333.30,15,noodles,habitant,non dui nec,OIL89WLP7VW
907.63,38,stews,magna,"lectus convallis est,",YGF67QNK0PQ
885.09,26,salads,Cras pellentesque. Sed,dictum magna.,PPP11RZE8RM
404.68,6,soups,Donec egestas. Aliquam,eu sem. Pellentesque,CUS21RHX0DE
465.77,19,stews,Proin eget odio.,accumsan interdum,CXC12YOD9XR
287.00,42,noodles,"purus sapien, gravida","non,",ALY80KUO9GQ
293.37,29,desserts,sapien,vulputate velit eu,UWW87DXR1FV
618.96,21,salads,"lorem, luctus",ridiculus,JPT50GRI0NO
764.05,35,pasta,orci. Ut,"elit,",HXR28NVF2KJ
898.31,1,pies,leo. Morbi,ultricies dignissim lacus.,QHZ12RVC1HM
304.09,22,noodles,Donec,ipsum. Suspendisse sagittis.,NZU36GUM5OJ
478.16,3,sandwiches,Nulla facilisis.,Nam interdum,XBZ47GOX5MP
394.93,34,seafood,"id,",nisi sem semper,TDR63SJK8QH
612.83,37,pies,in felis. Nulla,Nam,YZN47SRW0MS
883.26,6,stews,Donec,id sapien. Cras,TSG89MPQ0HN
699.43,2,noodles,ipsum,Curabitur dictum. Phasellus,FZM28XRM8WG
341.70,35,noodles,Nam consequat,accumsan,BES40RVT3LE
459.09,12,seafood,ligula consectetuer,varius,ROZ09ROC9ND
282.20,12,seafood,feugiat tellus,metus. In,LZM95IYM5VT
486.97,12,stews,mauris. Integer,dis,YZY02UOE3VT
733.15,24,soups,"auctor ullamcorper, nisl",nulla. Donec non,QZJ30BGT8UU
321.05,23,stews,"tortor, dictum",scelerisque,LGG07XFO8EJ
560.90,25,salads,"lacus,","dis parturient montes,",ATO29WMM4OG
319.47,40,pies,imperdiet,fringilla ornare,TPM86KJW6MW
899.00,39,sandwiches,risus.,interdum. Curabitur dictum.,BRN83RAT9OF
676.96,32,pasta,"mauris sapien, cursus","vitae, posuere at,",QRU26MQF7XJ
721.23,49,pies,metus vitae velit,Duis,TNT22HYY9WS
170.18,33,salads,sem ut dolor,"sit amet,",DZV48LIJ8XH
721.49,6,cereals,"non,",lorem ipsum,EFW96VSS2SF
266.19,20,salads,massa. Vestibulum accumsan,Sed eu eros.,KJZ93ZMU8WF
280.54,28,desserts,a ultricies,adipiscing ligula. Aenean,MQP00QLB3YO
410.33,42,sandwiches,Donec non justo.,Vivamus non,VEO23OQH0IP
9.81,49,seafood,pulvinar,"risus, at fringilla",IML18YNV2NY
656.07,15,soups,metus. Vivamus euismod,sed,CDG66YZY3TZ
587.97,14,noodles,aliquet libero.,Cum sociis natoque,NCK57NIU3TU
858.01,4,pies,magna.,pede nec,UJU72HLA7AY
767.33,8,sandwiches,"elementum, lorem ut","venenatis a, magna.",YXC05QVP9WI
521.06,12,cereals,"vestibulum, neque sed",congue. In scelerisque,CFA23MWE5QG
915.30,20,seafood,turpis.,non enim. Mauris,DFV43NWM9CF
792.60,50,seafood,"dictum eu, eleifend",lorem,TRU03DGS3BH
9.73,7,stews,cursus,Cum sociis natoque,NMG77MKD4GV
613.32,40,salads,Donec fringilla. Donec,"vulputate,",QUC44FKA0TO
50.29,4,desserts,lacus.,elit. Nulla facilisi.,ENZ43LTV1ML
722.66,22,desserts,nisl. Quisque,"sagittis augue, eu",GDX74ESX3WT
692.60,16,cereals,risus.,consectetuer,UOB49IAY6CT
850.77,2,salads,aliquet diam. Sed,"adipiscing, enim",NIE63JCP2IQ
214.87,22,desserts,"sed dictum eleifend,",at pede. Cras,VBW66BJU4ZU
584.10,9,salads,adipiscing lobortis risus.,ante,NHE74LFF5ME
378.60,2,salads,ac mattis,Aliquam,VJA01AIT2SZ
556.88,38,desserts,vulputate mauris sagittis,orci,PLL40OWL9XC
599.51,46,cereals,pede. Nunc,ac turpis,RSZ26VTZ5IG
492.42,45,soups,Integer tincidunt aliquam,"Aliquam auctor,",HJD35LXB0DV
709.33,23,salads,quam,"Nullam suscipit, est",ZFO57WTT9AL
421.17,20,sandwiches,velit in aliquet,egestas.,HMW82XVH7BS
169.39,23,salads,"libero est, congue","ut, pellentesque eget,",EFH71AYJ9UB
708.16,23,noodles,mauris ut,ac turpis egestas.,XZA90MAZ5MC
51.70,46,stews,dolor vitae,purus,ZKU41WQJ2CU
264.86,16,stews,Nulla,"est mauris, rhoncus",QFZ97TIU7FR
665.94,15,pies,tempus,vehicula.,NXW60EUR6SC
722.29,9,noodles,Nullam lobortis,dignissim tempor arcu.,SYG90VXC5XQ
363.43,24,desserts,massa lobortis,lobortis augue scelerisque,PHD41XGH2QJ
35.97,16,pasta,dignissim lacus. Aliquam,eu neque,VNZ61GAU0CI
176.70,4,cereals,"sed, sapien. Nunc","montes, nascetur ridiculus",KAJ38ZHK3HE
647.87,48,salads,bibendum,arcu imperdiet ullamcorper.,MQW04PKI9XR
51.45,30,pies,Nunc,ac nulla.,BCF71QVV3JK
374.53,50,cereals,est. Mauris,ut aliquam,WDB53MLN5DX
625.08,4,desserts,Cum,Nam ac,AHP85PKJ0DN
931.42,26,sandwiches,Cras eget nisi,placerat.,ZZU15DQJ6BK
13.32,26,sandwiches,egestas.,ante ipsum,OVT35BQP8WB
253.41,1,salads,Nullam,magna,SIH45RBO5ML
102.35,18,seafood,arcu et pede.,"euismod ac,",QZW56IZM7TX
628.93,8,noodles,"lacinia vitae,","sodales at,",YRS06OQC7RB
368.66,29,sandwiches,nisl. Nulla eu,egestas. Duis ac,GOS39HDO4GG
313.86,38,stews,ipsum ac,"sit amet,",OSX76AAS6XT
244.86,38,seafood,et magnis dis,ligula. Donec,AHI51NNN6HX
827.11,19,salads,"mi pede, nonummy","iaculis enim,",GHG53ANQ1AG
138.38,20,pies,quis,mi. Aliquam,RLN88ZNU2GJ
744.16,19,soups,nec tellus.,sem egestas,HHW70AIR5UQ
836.13,29,noodles,In condimentum.,urna et arcu,SOJ91OCZ6UD
735.19,50,noodles,"tellus, imperdiet non,",Sed eu,EVJ06WLK8AA
212.54,10,soups,Proin,dictum,FLA79ICT0VK
389.51,47,cereals,Aenean,sem. Nulla,IBC53MHO7DC
469.59,29,pies,"id, ante. Nunc",tempor augue ac,UNI21OAN5AC
918.64,50,desserts,aliquet magna a,scelerisque,CPA15SSP3NU
395.25,14,cereals,"massa. Mauris vestibulum,",viverra. Maecenas iaculis,DNC53ZNT4VE
627.35,19,pasta,"vel, vulputate eu,",gravida nunc,BML37VPQ0SS
379.72,16,cereals,tempor arcu. Vestibulum,"feugiat nec, diam.",QAW00UCP3UI
412.32,28,desserts,Cras,"rhoncus id, mollis",VWL60PKC4HQ
47.41,7,salads,mauris blandit,"facilisis eget,",XQC06WGF9IJ
746.79,33,soups,"in, dolor.",Cras,NDN69RAM1AS
610.08,18,pasta,"rutrum,",mollis,CKA75PTM7SS
566.12,33,sandwiches,"enim,","placerat, orci lacus",GTV58LCZ8NS
225.63,38,soups,Mauris vel,"non,",OHK18NAH4CJ
332.89,14,pies,at pede. Cras,interdum,CDI88DCG2LY
381.81,20,desserts,lacus. Aliquam,neque,JKL92WFZ9RJ
51.61,2,cereals,non,velit in aliquet,NKL83ORU1PH
443.26,2,seafood,risus quis,mi,OWF59XOM1JA
280.94,23,pies,id risus,"sapien, gravida",OJS04CJW8FN
199.56,32,soups,Nam,"sapien, gravida",KMC33LJE3NU
221.68,1,stews,ornare lectus justo,"elementum sem, vitae",WNP20NCX0EA
149.20,11,stews,congue,Curabitur,NNP75QFE3CK
124.21,35,sandwiches,Proin,eleifend. Cras,KAE02FDT8DP
294.13,48,seafood,odio.,"at, egestas",PGG87SKC7DL
316.34,46,seafood,magna et,"mollis nec,",XHF25XKS7AP
282.05,29,noodles,a purus.,"elementum at,",IQI70SWU3VC
486.00,25,stews,ridiculus mus. Proin,consectetuer,MAS49MLS0HE
702.00,40,pasta,"et, commodo",augue ut,HCY12XZS0DD
382.47,38,salads,"egestas a, dui.","in,",QHV39XMH5TH
778.47,36,pies,"ullamcorper, velit",enim consequat purus.,DAU27CZE4MT
427.00,10,cereals,"congue a,",arcu. Curabitur,AJN46VIG9AP
981.17,32,sandwiches,commodo hendrerit.,"nibh dolor,",VKZ44XID6RV
405.46,39,soups,"lacus, varius",pharetra. Nam,TLL48BTJ0EB
710.81,11,pasta,per inceptos,penatibus et,FIS28DBC3TF
903.74,30,pies,dapibus quam,"vitae, aliquet nec,",LLI67ZSZ2QS
821.01,44,pies,elit elit,"nec, cursus",GZM74TGE5NI
134.65,21,pies,lorem vitae odio,pede ac,RYT70PML5YQ
98.07,42,noodles,facilisis lorem tristique,sagittis felis.,SYM33ZMP7VI
387.97,50,noodles,aptent taciti sociosqu,blandit congue. In,AGC49LOW9BK
791.40,50,stews,lacus vestibulum,orci. Donec nibh.,OBS11OHB3LH
818.59,22,sandwiches,quam dignissim,imperdiet ullamcorper.,OKU87EKV9JI
859.89,5,pies,"sit amet,",dui quis,UCD29AEP7ZQ
42.87,31,pasta,"non, bibendum sed,",lacus. Ut nec,ZIN21AJR8LF
407.74,36,desserts,Mauris magna.,Etiam imperdiet dictum,DLJ84IJJ8EN
315.93,19,soups,consequat purus.,"rhoncus id, mollis",RQD71DNS6DZ
103.54,7,noodles,"vitae, aliquet",neque,UIO21ODX7LG
592.60,13,soups,luctus,Mauris blandit enim,ZGG85FAZ9XN
32.28,41,seafood,laoreet,"elit,",BMI93WME1AA
785.76,18,stews,lacus. Aliquam rutrum,"tempus scelerisque, lorem",ALJ95KZM8MT
651.27,14,pies,enim.,"facilisis non,",NBJ23IOA6MV
883.34,33,stews,Cras interdum.,egestas.,WMP09MFA5YF
992.66,44,soups,ac turpis,sit amet,MID40IIG2IL
873.90,34,cereals,tempus risus.,dictum,XWL40AHN9FL
277.93,29,stews,"libero lacus,",gravida.,UVN29HUC3UM
172.83,25,stews,nec ante blandit,Proin vel arcu,DQK38BEI4FP
677.98,41,cereals,Mauris,Proin,OCV01QJL5HY
645.45,14,salads,ipsum leo elementum,"mollis nec, cursus",UYL34ONR7HZ
859.52,39,sandwiches,"iaculis nec,",penatibus et magnis,UMC36QTM6GB
381.13,9,sandwiches,"adipiscing, enim","congue a, aliquet",GBV17OOM2VQ
911.68,44,soups,dictum. Proin eget,elit erat vitae,RPZ63YQY1KB
143.93,18,seafood,"vulputate, nisi sem","in, tempus",AKC49KEM0CB
608.59,26,pies,"non, dapibus",ac urna.,KDE18VOZ8IV
356.83,17,salads,"eget, dictum placerat,",Duis at lacus.,EGE84GIS5MV
513.64,38,desserts,nisi dictum,tempor diam,OEP53COE0DG
253.56,37,soups,dolor. Fusce mi,bibendum,AQX51VZX0GA
501.91,27,soups,ornare egestas ligula.,"enim, gravida",SNH51MBQ0QG
992.33,17,sandwiches,id nunc,"Curabitur consequat, lectus",GPH50ZTX7CY
893.22,19,soups,Nullam,tempor,JSE17FEL4NF
937.28,12,sandwiches,eu,vel arcu.,SXI17VLV9TR
480.10,27,pies,"sed dictum eleifend,",nibh. Phasellus nulla.,VQM41KPX9YJ
316.04,7,pasta,In,quam. Curabitur vel,ELH17JYV1FN
953.72,18,stews,"dis parturient montes,",auctor.,GFL68VGX5OJ
265.29,28,sandwiches,habitant morbi,"rutrum eu,",RSX75NIH6UJ
465.05,12,soups,"feugiat nec, diam.","ipsum sodales purus,",IVI04NFK2CB
120.70,38,cereals,Cras vulputate velit,arcu.,PAW54YGU0OF
117.58,21,seafood,"montes, nascetur","luctus, ipsum",BBP64BJH6CU
943.98,38,stews,Nulla dignissim.,adipiscing elit. Aliquam,VCP22QTM9RK
981.17,34,stews,Phasellus vitae mauris,Mauris vel,PDC52DLA1ZA
760.22,7,salads,ut mi. Duis,"nec,",GKF98RYV9LQ
463.90,29,seafood,"sed consequat auctor,",ultrices,RUK64TCM8LP
440.83,34,salads,tellus lorem,"pharetra, felis eget",JGY77MZC1NB
882.62,13,pasta,odio vel,"porttitor vulputate, posuere",WQY12WWP2YR
610.93,27,seafood,"vestibulum, neque",molestie pharetra nibh.,HBE61THP0CT
979.47,38,pies,fermentum,"elit pede, malesuada",QYV14UZL9IL
802.27,41,pasta,"nibh enim,",dolor,BLW88ZVA2JU
222.83,41,sandwiches,ipsum,"non,",HND65XXU0TU
450.02,50,cereals,Quisque ornare tortor,metus eu,OQD41MMC2HI
732.25,20,soups,"nonummy ac, feugiat",Vivamus euismod urna.,QSX75NPN6EY
73.33,3,soups,"vulputate, risus",Nunc quis arcu,LUQ64AGX3EL
400.13,5,sandwiches,rhoncus.,risus. Duis,MDW02TCL4XA
492.58,8,salads,accumsan,"parturient montes, nascetur",HWC44ZEX1KY
530.12,3,desserts,ridiculus mus. Proin,ac turpis egestas.,XTF99RQD2EQ
945.27,12,sandwiches,netus et,magna.,MKT49UDH0MO
999.07,14,cereals,sapien molestie,semper,SXT56OBG0UL
436.37,15,cereals,diam. Proin,"ornare, libero at",HDL12IEF3ZH
716.76,49,sandwiches,nisl. Maecenas,"pharetra sed,",NOD05DPZ1YF
734.89,46,salads,quis arcu,luctus,EUV75DHF1TS
868.31,10,salads,mollis,euismod,QHV97LVR4ZX
106.17,34,noodles,fringilla ornare,"dui,",PMT45NCN0DN
199.48,21,sandwiches,turpis egestas. Aliquam,"facilisis eget, ipsum.",VXS30CND3VL
676.82,2,pies,vehicula,ante,LZS09QEP1VV
521.65,37,pasta,amet,laoreet lectus,COT55CVJ1OH
763.51,32,pies,augue porttitor,Aenean euismod mauris,TJX53WEU1HH
142.22,16,pies,"tempus eu,",Nulla,SZO19MFL2HK
885.76,40,seafood,"semper et,",enim nec tempus,QBT61TIB9DH
575.86,47,cereals,enim mi tempor,erat,RDA90QHQ6EC
722.96,1,noodles,velit eget,"nec, diam.",IWL48FKM2MN
181.23,33,desserts,"ut,",aptent,FSA02RMA9GU
789.06,26,cereals,lacus vestibulum,ut lacus.,RAE36TGJ3ND
677.27,3,salads,"sed, est. Nunc",ultrices. Vivamus rhoncus.,PUR32ZMF0WF
337.25,43,salads,Nullam lobortis quam,ut lacus. Nulla,YXK29VAC4UK
712.50,50,sandwiches,egestas,Nulla dignissim. Maecenas,NIP57BWH0FE
99.93,34,stews,"non, feugiat","a,",OXD62VCL8QB
454.66,41,salads,auctor velit.,neque pellentesque,QOD04TIN6DV
453.59,18,pies,"vitae,",ligula. Nullam,FNH45PBX3OW
269.97,25,stews,ligula,in faucibus orci,TMB72PIW5OS
28.54,12,noodles,"non, dapibus",libero,DRS87WAI3OC
83.58,46,seafood,Integer,mollis. Duis,BNT76HVA7WE
683.96,18,pasta,velit eu sem.,leo.,IZT58PYD6CH
611.46,50,seafood,"et, magna.",justo. Praesent luctus.,SKS41LFM2AX
723.84,26,pies,egestas blandit. Nam,condimentum,ZVH78SRM8ZM
